hour,weekday,month,is_weekend,is_rush_hour,rain_mm_per_hr,temperature_c,aqi,wind_kmh,visibility_m,zone_flood_risk,congestion,traffic_delay_min,road_closure,driver_speed,hist_avg_speed,speed_deviation,distance_remaining,risk_score,delay_level,parametric_trigger,income_loss_pct
23,5,7,1,0,15.59,33.2,90,5.9,8136.0,0.78,0,6,0,15.5,23.9,0.351,3.86,45.9,1,0,0.363
1,6,11,1,0,28.47,28.5,66,9.2,7743.0,0.72,0,4,0,17.8,20.2,0.12,0.75,64.2,2,0,0.504
20,3,7,0,1,84.95,32.4,58,65.9,55.0,0.78,3,40,0,3.3,15.4,0.787,7.11,97.5,3,1,0.793
9,3,11,0,1,51.95,27.8,106,11.3,3143.0,0.75,2,29,0,11.2,18.5,0.394,0.2,97.92,3,1,0.933
21,5,5,1,0,9.54,39.0,200,8.9,8941.0,0.42,0,5,0,21.6,21.0,0.029,0.83,35.48,0,0,0.291
8,0,5,0,1,17.15,35.8,160,15.4,6633.0,0.65,2,25,0,21.8,25.0,0.129,5.96,72.92,2,0,0.661
18,6,11,1,1,114.54,25.7,79,28.6,50.0,0.72,3,38,0,0.0,23.9,1.0,2.88,100.0,3,1,0.826
11,0,6,0,0,0.0,34.6,102,37.2,8924.0,0.72,0,8,0,19.8,16.1,0.231,0.2,22.76,0,0,0.214
10,2,10,0,1,56.94,27.2,65,12.4,3328.0,0.9,2,30,0,8.8,24.7,0.644,2.62,96.52,3,1,0.765
2,5,4,1,0,9.02,37.9,132,8.3,8599.0,0.68,1,15,0,25.0,27.2,0.082,12.87,43.85,1,0,0.417
17,1,12,0,1,0.0,26.4,129,20.5,9996.0,0.58,1,15,0,13.6,20.4,0.333,1.52,39.19,0,0,0.377
7,3,8,0,1,15.84,32.6,75,3.2,7972.0,0.55,2,28,0,4.4,18.9,0.769,1.83,60.6,2,0,0.49
12,0,10,0,1,96.3,35.9,70,26.8,50.0,0.72,3,43,0,0.0,21.4,1.0,11.24,97.43,3,1,0.83
6,0,2,0,0,0.0,25.4,89,3.2,9248.0,0.6,0,6,0,14.0,23.4,0.4,4.17,16.31,0,0,0.152
15,1,7,0,0,90.63,33.6,51,20.7,50.0,0.8,2,30,0,0.0,21.8,1.0,1.67,85.27,3,1,0.784
8,3,11,0,1,87.08,23.5,48,28.5,386.0,0.5,3,36,0,0.0,24.8,1.0,1.13,100.0,3,1,0.831
15,4,11,0,0,132.43,25.3,116,30.1,50.0,0.9,2,33,0,0.0,17.4,1.0,0.81,97.01,3,1,0.808
21,6,1,1,0,2.87,27.4,95,7.9,9690.0,0.8,0,9,0,24.1,22.5,0.071,1.34,17.74,0,0,0.144
21,1,5,0,0,13.53,36.5,175,12.7,8180.0,0.4,1,14,0,16.7,23.1,0.275,4.61,32.53,0,0,0.204
7,5,7,1,1,20.83,34.1,47,5.5,7591.0,0.72,1,20,0,6.2,21.7,0.716,3.13,51.37,1,0,0.426
4,3,3,0,0,0.0,29.3,96,23.5,10000.0,0.44,1,12,0,18.4,17.2,0.067,10.45,24.1,0,0,0.298
2,1,10,0,0,47.22,30.9,116,14.6,4334.0,0.42,0,1,0,16.0,16.9,0.054,0.54,60.92,2,1,0.493
19,5,3,1,1,2.32,34.1,83,27.4,9106.0,0.85,1,15,0,36.5,16.3,1.24,0.2,35.24,0,0,0.271
8,6,6,1,1,40.81,36.0,104,9.0,5401.0,0.42,2,32,0,7.3,27.3,0.732,5.09,68.29,2,1,0.598
8,1,9,0,1,3.15,32.2,50,0.9,7964.0,0.82,2,24,0,9.6,20.3,0.527,6.53,51.64,1,0,0.505
8,4,7,0,1,49.54,33.9,56,25.1,4165.0,0.58,3,45,0,13.5,18.3,0.263,9.26,81.15,3,1,0.694
19,3,10,0,1,32.49,32.3,105,9.3,6135.0,0.7,1,20,0,15.2,23.4,0.348,0.95,75.67,2,0,0.667
22,2,12,0,0,7.74,25.2,77,3.9,8916.0,0.58,1,13,0,24.8,27.0,0.081,1.39,45.1,1,0,0.382
18,6,2,1,1,0.0,28.8,71,9.5,10000.0,0.5,1,15,0,19.9,22.5,0.114,2.29,21.94,0,0,0.157
19,2,10,0,1,117.02,35.6,100,32.9,50.0,0.68,3,38,0,0.0,12.5,1.0,0.2,98.25,3,1,0.889
16,0,4,0,0,10.17,34.9,112,10.8,8636.0,0.68,0,4,0,19.4,22.0,0.115,4.5,27.85,0,0,0.226
13,4,6,0,1,66.28,37.6,37,23.2,2202.0,0.72,3,41,0,0.7,25.4,0.972,5.9,98.26,3,1,0.911
18,4,1,0,1,0.0,27.7,101,11.1,10000.0,0.82,1,21,0,13.0,25.3,0.487,2.2,30.64,0,0,0.202
1,1,3,0,0,0.0,30.8,86,1.7,9832.0,0.75,0,9,0,15.8,25.3,0.378,3.74,13.4,0,0,0.09
3,3,5,0,0,0.0,34.5,105,7.7,10000.0,0.65,0,7,0,24.5,14.7,0.672,1.26,23.39,0,0,0.164
17,2,6,0,1,27.87,37.5,75,65.0,6289.0,0.48,1,16,0,9.7,26.9,0.637,4.55,57.7,1,0,0.468
9,4,11,0,1,95.51,24.5,53,20.1,50.0,0.44,3,45,0,0.0,20.3,1.0,1.88,100.0,3,1,0.856
13,2,10,0,1,51.75,30.7,66,15.6,3435.0,0.5,2,24,0,5.5,18.6,0.706,0.79,99.57,3,1,0.872
18,1,12,0,1,16.96,25.5,142,18.2,8371.0,0.8,1,20,0,12.7,30.2,0.581,2.01,75.13,2,0,0.604
15,2,8,0,0,58.96,32.0,98,16.8,3450.0,0.44,1,14,0,11.8,18.1,0.348,2.21,54.78,1,1,0.435
19,2,4,0,1,6.08,33.8,89,3.1,9332.0,0.55,1,19,0,13.9,19.9,0.301,0.76,38.6,0,0,0.249
11,5,5,1,0,0.0,37.1,119,10.0,10000.0,0.42,0,0,0,15.8,19.9,0.206,2.01,3.36,0,0,0.0
9,6,5,1,1,22.59,38.6,199,15.7,7100.0,0.72,0,2,0,7.3,21.9,0.665,3.29,60.39,2,0,0.554
8,0,5,0,1,14.15,35.6,137,27.7,8646.0,0.72,2,29,0,18.5,20.0,0.071,20.0,62.13,2,0,0.538
6,0,9,0,0,0.0,32.1,113,9.1,10000.0,0.72,0,4,0,27.8,15.7,0.771,14.5,27.4,0,0,0.285
1,4,8,0,0,62.3,30.4,86,41.2,2841.0,0.5,1,12,0,9.0,23.0,0.611,6.7,65.53,2,1,0.484
2,6,6,1,0,64.69,36.6,77,40.1,2808.0,0.68,0,6,0,17.6,19.1,0.081,3.41,67.25,2,1,0.525
8,5,3,1,1,0.0,28.4,75,0.9,9653.0,0.7,1,12,0,29.7,23.4,0.268,2.25,26.23,0,0,0.335
8,1,1,0,1,2.56,23.3,71,2.0,9526.0,0.65,2,29,0,18.3,24.9,0.265,20.0,30.2,0,0,0.218
10,3,4,0,1,0.0,30.3,114,0.9,10000.0,0.9,2,30,0,10.4,24.8,0.58,7.81,49.76,1,0,0.401
15,4,2,0,0,0.0,26.4,79,0.0,9834.0,0.7,0,8,0,19.1,22.1,0.137,4.87,14.54,0,0,0.123
18,1,10,0,1,51.47,29.3,42,16.2,4384.0,0.65,2,29,0,12.1,25.2,0.519,2.1,99.87,3,1,0.852
7,3,2,0,1,3.14,29.2,96,4.6,10000.0,0.72,1,12,0,18.9,26.9,0.298,0.71,24.28,0,0,0.146
18,4,10,0,1,34.54,26.6,123,17.6,5367.0,0.8,1,20,0,9.0,25.5,0.648,0.48,83.35,3,0,0.659
6,2,6,0,0,22.24,34.3,54,6.6,7978.0,0.48,0,8,0,19.6,19.8,0.008,0.9,33.88,0,0,0.258
23,2,2,0,0,2.66,24.7,82,10.8,9609.0,0.72,0,5,0,18.7,29.7,0.371,7.55,18.79,0,0,0.097
8,2,11,0,1,121.45,29.2,114,27.2,50.0,0.78,3,36,0,1.5,18.7,0.922,0.28,100.0,3,1,0.865
19,6,8,1,1,65.59,31.5,51,18.7,1662.0,0.55,3,42,0,0.0,15.8,1.0,5.01,96.06,3,1,0.829
7,3,4,0,1,13.56,33.3,115,6.2,9114.0,0.5,2,33,0,19.9,19.0,0.049,7.52,46.12,1,0,0.434
22,5,11,1,0,28.04,26.7,93,52.8,6811.0,0.85,0,7,0,23.5,19.4,0.207,1.17,86.34,3,0,0.696
19,2,1,0,1,0.0,26.4,90,17.9,10000.0,0.42,0,1,0,18.6,23.9,0.221,1.54,11.85,0,0,0.091
10,4,4,0,1,2.51,30.7,156,1.1,10000.0,0.6,1,18,0,17.7,25.4,0.305,4.19,30.68,0,0,0.269
11,0,10,0,0,20.75,25.7,85,27.8,7589.0,0.44,0,1,0,5.1,17.6,0.71,4.32,55.49,1,0,0.575
0,1,10,0,0,57.13,25.9,103,22.0,3771.0,0.58,1,18,0,10.9,30.6,0.644,5.31,92.66,3,1,0.793
8,0,5,0,1,3.34,40.0,173,13.1,9507.0,0.68,2,31,0,16.4,19.2,0.147,1.55,55.14,1,0,0.506
9,4,2,0,1,0.0,27.3,111,3.5,10000.0,0.48,1,18,0,2.1,22.3,0.904,0.46,27.71,0,0,0.123
12,5,11,1,1,68.99,26.9,129,20.5,1087.0,0.68,3,36,0,0.0,26.0,1.0,1.75,100.0,3,1,0.842
6,1,5,0,0,0.0,38.4,128,24.0,10000.0,0.82,0,4,0,15.7,26.1,0.399,0.8,32.64,0,0,0.361
12,1,4,0,1,20.72,33.0,66,7.5,7102.0,0.72,2,27,0,18.0,19.8,0.092,6.26,57.66,1,0,0.517
17,1,7,0,1,48.98,32.0,116,18.7,3487.0,0.42,3,36,0,14.3,17.6,0.189,4.72,76.88,2,1,0.697
10,3,12,0,1,41.94,24.7,71,11.1,4611.0,0.58,3,43,0,0.0,30.9,1.0,6.55,97.12,3,1,0.772
8,1,1,0,1,2.92,24.3,54,38.2,9259.0,0.65,1,21,0,7.9,15.4,0.487,1.48,21.85,0,0,0.244
14,4,10,0,1,23.22,26.8,81,20.8,7515.0,0.68,2,28,0,18.1,17.6,0.027,3.81,86.34,3,0,0.689
1,1,8,0,0,70.99,33.6,48,18.0,2162.0,0.48,2,24,0,0.0,25.7,1.0,1.15,79.75,2,1,0.729
9,6,6,1,1,52.24,34.4,81,26.4,4078.0,0.85,2,30,0,2.7,20.2,0.865,8.43,89.04,3,1,0.783
13,1,10,0,1,56.51,29.7,94,20.3,3193.0,0.75,3,41,0,3.3,19.7,0.833,10.46,92.8,3,1,0.77
9,5,12,1,1,17.13,25.6,99,3.9,8206.0,0.44,2,28,0,5.6,24.4,0.771,0.41,71.78,2,0,0.547
9,6,4,1,1,6.85,27.8,49,29.5,9116.0,0.78,1,21,0,15.7,23.5,0.334,7.56,40.81,1,0,0.318
19,3,3,0,1,0.0,31.3,95,2.9,10000.0,0.68,1,17,0,23.1,24.1,0.038,3.98,25.81,0,0,0.278
21,2,12,0,0,29.5,26.8,117,8.4,5888.0,0.42,0,4,0,15.2,20.2,0.246,5.77,47.86,1,0,0.412
19,6,9,1,1,27.4,27.0,58,19.9,6682.0,0.5,0,7,0,20.1,28.4,0.294,1.54,41.17,1,0,0.281
4,3,7,0,0,9.47,31.9,85,3.8,8821.0,0.82,0,6,0,16.2,19.0,0.148,2.76,33.89,0,0,0.344
9,6,8,1,1,36.22,32.3,96,32.1,5427.0,0.5,2,32,0,8.7,19.0,0.54,0.48,72.0,2,1,0.646
17,3,10,0,1,35.06,29.8,90,14.2,5146.0,0.72,3,43,0,5.7,22.1,0.744,4.7,97.73,3,1,0.897
22,5,10,1,0,42.46,33.6,95,36.9,4815.0,0.42,1,16,0,12.7,22.3,0.43,3.1,82.92,3,1,0.717
8,2,12,0,1,22.95,24.6,123,5.9,7637.0,0.8,2,29,0,16.9,26.1,0.353,0.68,77.07,2,0,0.793
20,3,6,0,1,39.22,37.2,91,17.9,5104.0,0.48,3,42,0,0.0,26.3,1.0,4.52,89.79,3,1,0.746
18,0,5,0,1,0.0,37.5,97,1.3,9451.0,0.5,1,14,0,24.1,26.1,0.075,12.46,33.4,0,0,0.281
23,4,9,0,0,9.45,29.1,101,30.3,9074.0,0.55,0,2,0,19.2,25.0,0.232,1.87,28.08,0,0,0.257
4,5,6,1,0,71.04,33.0,61,20.3,1596.0,0.85,2,32,0,0.0,20.1,1.0,0.27,95.08,3,1,0.836
11,6,8,1,0,8.77,32.5,86,25.5,10000.0,0.85,0,1,0,26.9,22.1,0.218,0.6,30.51,0,0,0.248
12,3,6,0,1,11.87,36.0,69,5.2,8226.0,0.7,2,28,0,23.4,27.5,0.15,1.76,53.34,1,0,0.376
17,2,3,0,1,0.0,29.9,80,16.2,10000.0,0.78,2,32,0,19.7,23.6,0.164,0.35,36.67,0,0,0.267
17,0,7,0,1,9.52,31.9,25,5.7,9118.0,0.8,1,16,0,8.0,23.9,0.666,3.11,45.49,1,0,0.35
20,6,9,1,1,14.92,29.4,65,4.6,8231.0,0.6,1,19,0,28.2,28.6,0.016,14.25,45.65,1,0,0.407
19,6,10,1,1,61.52,26.9,59,12.6,3208.0,0.8,1,21,0,17.2,23.3,0.262,3.62,94.09,3,1,0.76
2,0,7,0,0,36.12,33.2,81,8.5,6130.0,0.9,1,13,0,17.2,20.5,0.158,2.64,59.33,1,1,0.444
13,2,3,0,1,0.0,31.2,84,16.1,9859.0,0.8,1,19,0,15.8,21.3,0.257,2.85,28.82,0,0,0.258
11,4,6,0,0,52.9,34.8,98,12.1,3780.0,0.44,2,27,0,3.4,29.1,0.884,3.62,73.68,2,1,0.61
23,3,10,0,0,42.32,28.1,84,15.1,4505.0,0.8,2,32,0,17.6,21.2,0.17,5.24,100.0,3,1,0.848
11,1,6,0,0,21.36,35.1,90,12.1,6377.0,0.65,0,4,0,20.7,18.7,0.107,0.31,41.58,1,0,0.415
17,2,9,0,1,0.0,35.1,72,6.5,10000.0,0.82,1,16,0,21.1,17.1,0.229,5.67,41.05,1,0,0.342
8,5,7,1,1,62.23,33.0,66,19.8,2546.0,0.7,3,42,0,6.6,20.1,0.673,8.67,85.79,3,1,0.803
16,3,4,0,0,10.27,35.6,108,18.8,8675.0,0.5,0,4,0,25.9,22.8,0.133,4.71,14.11,0,0,0.148
7,4,10,0,1,57.4,25.1,60,11.7,3367.0,0.48,3,38,0,5.8,19.6,0.706,2.62,97.34,3,1,0.912
15,5,2,1,0,2.18,24.5,91,20.0,10000.0,0.5,0,1,0,27.9,26.0,0.073,0.53,9.63,0,0,0.136
20,0,8,0,1,33.04,29.7,53,15.4,6053.0,0.9,1,21,0,5.1,16.8,0.696,2.4,62.91,2,0,0.537
0,5,4,1,0,20.03,32.4,137,11.5,8054.0,0.8,0,5,0,24.2,16.0,0.513,2.16,41.97,1,0,0.36
13,3,2,0,1,3.74,28.1,67,35.4,10000.0,0.9,2,26,0,22.7,20.1,0.125,1.95,36.72,0,0,0.318
23,5,7,1,0,38.18,33.7,66,10.3,5532.0,0.8,0,5,0,12.5,17.3,0.279,3.69,57.43,1,1,0.392
7,6,7,1,1,41.6,32.9,68,8.6,5184.0,0.65,2,30,0,8.2,30.4,0.729,0.62,72.25,2,1,0.49
7,4,10,0,1,0.0,26.8,84,6.9,9901.0,0.78,1,15,0,15.7,31.4,0.5,6.64,51.14,1,0,0.387
12,3,10,0,1,36.57,28.4,111,7.4,5317.0,0.5,3,40,0,9.1,13.9,0.346,5.83,98.38,3,1,0.77
20,6,10,1,1,63.31,28.5,96,17.0,3129.0,0.78,2,33,0,8.8,24.6,0.641,13.15,100.0,3,1,0.785
14,4,6,0,1,35.01,33.3,64,21.8,5690.0,0.78,3,45,0,6.0,15.8,0.621,0.77,94.46,3,1,0.823
13,1,9,0,1,0.0,30.7,68,6.5,8977.0,0.8,1,16,0,24.9,26.3,0.053,0.37,31.52,0,0,0.268
4,5,8,1,0,59.83,33.2,101,12.2,3654.0,0.55,1,16,0,12.8,24.9,0.485,8.44,55.32,1,1,0.352
22,4,6,0,0,133.2,35.2,80,49.5,50.0,0.72,3,40,0,0.0,25.2,1.0,1.34,98.88,3,1,0.902
10,3,8,0,1,0.0,32.6,58,11.5,10000.0,0.75,2,28,0,10.8,19.9,0.457,0.45,44.94,1,0,0.463
8,4,12,0,1,48.1,26.4,66,21.1,4315.0,0.58,3,39,0,3.7,20.7,0.822,5.83,98.62,3,1,0.915
11,0,4,0,0,19.31,29.6,155,4.9,7702.0,0.78,0,4,0,20.8,25.4,0.183,13.03,37.57,0,0,0.34
11,0,11,0,0,80.39,29.1,138,25.3,690.0,0.78,2,26,0,0.0,25.7,1.0,5.85,95.76,3,1,0.878
12,2,1,0,1,3.3,26.4,80,12.3,9958.0,0.42,2,29,0,14.5,18.8,0.227,0.26,30.08,0,0,0.256
17,0,5,0,1,18.35,33.7,130,5.2,7818.0,0.75,1,18,0,11.3,20.9,0.461,3.85,64.13,2,0,0.607
20,0,5,0,1,27.48,36.2,134,9.9,6392.0,0.65,1,19,0,12.7,21.4,0.406,12.89,66.68,2,0,0.538
2,4,9,0,0,46.92,31.3,106,17.2,5177.0,0.75,2,29,0,13.1,24.8,0.471,1.27,74.81,2,1,0.577
13,5,3,1,1,0.54,27.7,64,9.5,10000.0,0.42,1,15,0,23.2,20.8,0.115,1.43,20.34,0,0,0.229
11,3,11,0,0,37.69,25.3,125,37.6,5755.0,0.75,1,12,0,3.9,20.6,0.811,1.49,94.54,3,1,0.857
0,2,11,0,0,104.16,25.0,145,33.5,50.0,0.68,3,45,0,0.0,19.1,1.0,7.72,100.0,3,1,0.873
19,3,9,0,1,54.87,29.2,56,62.7,3313.0,0.75,2,25,0,7.2,22.2,0.676,2.18,96.58,3,1,0.869
5,1,7,0,0,79.03,32.9,50,20.5,1349.0,0.42,2,25,0,9.6,24.6,0.61,0.55,77.83,2,1,0.828
5,0,12,0,0,0.0,26.2,55,18.5,10000.0,0.68,0,2,0,25.6,24.0,0.069,10.98,20.64,0,0,0.187
2,3,11,0,0,114.62,27.2,124,28.2,50.0,0.42,2,33,0,1.0,21.1,0.953,2.74,98.88,3,1,0.949
7,2,7,0,1,57.96,33.4,90,12.4,2993.0,0.72,3,38,0,1.4,27.9,0.948,2.66,84.76,3,1,0.707
7,1,10,0,1,78.9,30.9,74,22.8,50.0,0.58,3,38,0,0.0,27.9,1.0,1.52,100.0,3,1,0.891
10,6,8,1,1,2.87,32.8,41,6.9,8910.0,0.82,1,16,0,18.7,17.5,0.066,3.3,30.21,0,0,0.207
17,5,8,1,1,47.82,30.8,93,12.5,4861.0,0.85,2,30,0,12.5,23.4,0.466,2.7,77.09,2,1,0.67
2,4,5,0,0,12.66,39.0,123,6.2,8947.0,0.9,0,3,0,13.4,24.4,0.452,1.15,52.17,1,0,0.388
20,4,7,0,1,44.13,31.1,82,9.4,4872.0,0.68,3,45,0,0.2,23.8,0.99,6.5,88.17,3,1,0.77
9,3,2,0,1,2.46,30.3,77,9.2,9682.0,0.82,1,19,0,11.1,22.1,0.497,1.59,30.05,0,0,0.292
15,4,6,0,0,32.55,37.3,61,12.5,6664.0,0.75,1,12,0,18.5,22.4,0.175,4.54,52.73,1,0,0.458
0,2,9,0,0,0.0,30.7,82,10.5,9573.0,0.85,0,8,0,9.7,19.0,0.49,1.73,26.5,0,0,0.256
10,0,12,0,1,9.18,24.0,78,34.2,8963.0,0.58,1,19,0,28.0,14.3,0.959,7.6,53.49,1,0,0.323
0,4,12,0,0,34.73,27.4,72,35.9,5930.0,0.6,0,0,0,21.0,21.3,0.016,1.68,55.47,1,0,0.479
7,3,8,0,1,13.82,30.6,108,3.8,8390.0,0.65,2,33,0,12.8,19.1,0.33,0.98,52.0,1,0,0.409
12,5,8,1,1,29.95,32.8,82,19.9,5734.0,0.72,1,20,0,13.6,24.5,0.445,2.3,46.73,1,0,0.25
14,3,3,0,1,4.19,31.4,87,15.2,10000.0,0.85,2,29,0,17.8,26.8,0.337,2.97,35.87,0,0,0.308
6,4,9,0,0,22.12,30.1,117,29.4,7245.0,0.44,0,6,0,19.2,19.2,0.001,0.67,32.91,0,0,0.278
18,6,2,1,1,2.66,28.4,63,17.7,9376.0,0.65,1,15,0,19.9,28.6,0.304,3.65,25.11,0,0,0.202
7,2,5,0,1,28.25,42.1,108,11.1,7589.0,0.8,2,30,0,11.5,23.4,0.507,13.07,98.76,3,1,0.863
5,3,9,0,0,0.17,28.5,108,26.7,10000.0,0.72,0,7,0,25.1,15.9,0.584,1.54,27.01,0,0,0.316
9,3,5,0,1,0.0,38.1,136,7.6,9763.0,0.68,3,41,0,5.0,19.0,0.74,0.61,64.22,2,0,0.47
14,3,1,0,1,0.04,25.2,96,5.4,8779.0,0.8,1,13,0,15.9,19.5,0.187,2.45,26.16,0,0,0.194
23,5,11,1,0,69.53,27.3,162,22.5,1935.0,0.4,2,24,0,0.0,22.1,1.0,0.78,100.0,3,1,0.897
11,4,5,0,0,0.0,38.4,81,18.0,9387.0,0.48,1,16,0,4.4,23.0,0.809,2.1,42.24,1,0,0.35
11,1,2,0,0,4.73,30.2,93,13.1,9745.0,0.6,0,1,0,22.0,23.7,0.071,1.43,13.66,0,0,0.078
2,4,2,0,0,0.0,25.7,88,16.0,9364.0,0.6,0,3,0,18.5,25.2,0.266,7.8,15.33,0,0,0.128
18,5,4,1,1,14.0,38.1,149,7.1,8981.0,0.65,0,3,0,20.7,27.7,0.253,2.72,30.65,0,0,0.197
7,5,3,1,1,4.25,31.0,107,10.5,9303.0,0.55,1,15,0,17.9,34.2,0.477,0.77,17.93,0,0,0.131
18,0,10,0,1,0.0,25.4,52,5.1,9912.0,0.58,1,21,0,14.3,16.0,0.106,6.25,50.34,1,0,0.38
21,3,5,0,0,0.0,36.8,86,17.0,10000.0,0.5,0,5,0,17.3,20.0,0.132,7.09,15.1,0,0,0.077
18,1,11,0,1,59.69,27.6,148,19.1,2400.0,0.82,2,26,0,14.1,22.9,0.383,2.51,100.0,3,1,0.881
16,3,3,0,0,2.03,32.0,97,2.8,8564.0,0.55,0,6,0,18.0,13.1,0.376,0.82,13.43,0,0,0.14
15,4,7,0,0,31.31,32.8,54,20.5,6941.0,0.85,1,17,0,14.1,25.7,0.45,1.08,53.92,1,0,0.395
12,3,9,0,1,8.27,30.1,46,4.7,8474.0,0.44,1,17,0,16.3,22.9,0.285,0.2,42.81,1,0,0.374
6,5,9,1,0,21.92,32.7,100,12.8,7085.0,0.6,0,7,0,20.4,21.8,0.067,2.75,36.48,0,0,0.317
18,1,8,0,1,22.97,32.7,64,5.2,6593.0,0.82,2,26,0,27.7,20.4,0.359,1.14,63.55,2,0,0.526
12,2,12,0,1,0.0,25.3,87,10.1,9954.0,0.6,2,31,0,27.3,18.9,0.443,2.4,40.62,1,0,0.356
16,2,4,0,0,0.17,31.5,109,10.0,8833.0,0.6,0,1,0,19.6,17.8,0.104,4.2,16.22,0,0,0.167
10,6,7,1,1,11.09,31.7,29,5.1,8192.0,0.78,1,13,0,24.4,25.2,0.031,1.51,39.31,0,0,0.358
7,5,11,1,1,81.35,26.6,110,26.8,341.0,0.85,3,38,0,0.0,18.9,1.0,1.03,98.92,3,1,0.775
19,0,2,0,1,0.0,31.5,74,0.8,10000.0,0.55,1,17,0,25.0,20.8,0.199,3.13,22.06,0,0,0.093
9,1,1,0,1,0.0,30.2,97,7.6,10000.0,0.48,3,39,0,14.7,26.1,0.435,2.45,33.99,0,0,0.284
20,2,4,0,1,4.23,30.4,114,12.6,10000.0,0.6,1,20,0,20.2,24.7,0.184,5.65,29.16,0,0,0.233
22,1,9,0,0,2.94,32.4,78,1.7,9253.0,0.9,0,0,0,19.0,20.1,0.056,0.35,26.08,0,0,0.186
19,4,4,0,1,0.0,33.8,118,0.4,10000.0,0.6,1,19,0,18.9,20.3,0.068,3.59,25.15,0,0,0.24
6,5,4,1,0,6.06,35.7,87,14.5,10000.0,0.82,0,6,0,23.7,24.0,0.011,1.58,36.89,0,0,0.287
19,3,7,0,1,12.12,35.8,29,5.0,9067.0,0.4,2,25,0,16.3,21.9,0.255,0.2,35.93,0,0,0.356
13,1,9,0,1,36.17,33.3,90,8.8,6333.0,0.78,2,31,0,5.8,21.5,0.731,3.72,81.32,3,1,0.755
8,3,4,0,1,9.65,38.8,77,15.0,7994.0,0.42,2,28,0,10.9,23.4,0.533,1.92,53.82,1,0,0.493
4,5,5,1,0,0.0,36.2,202,0.8,10000.0,0.75,0,3,0,27.2,19.5,0.395,8.11,32.58,0,0,0.378
8,4,9,0,1,50.15,26.8,92,10.2,4081.0,0.6,2,27,0,7.5,23.8,0.687,6.83,83.74,3,1,0.658
6,0,12,0,0,36.78,25.4,57,19.6,5630.0,0.55,1,15,0,12.9,19.4,0.334,6.12,67.34,2,1,0.616
1,6,9,1,0,3.83,35.1,95,12.6,9390.0,0.4,0,4,0,23.3,19.0,0.223,3.01,14.06,0,0,0.103
23,4,10,0,0,108.69,31.8,156,31.9,50.0,0.55,3,36,0,0.0,25.4,1.0,0.53,94.96,3,1,0.82
19,5,6,1,1,0.0,35.3,103,8.2,9673.0,0.44,2,30,0,21.5,22.9,0.063,7.64,31.67,0,0,0.25
18,3,5,0,1,26.69,39.2,153,34.3,6463.0,0.72,2,25,0,9.2,19.9,0.536,4.09,80.61,3,0,0.693
7,4,7,0,1,64.01,33.3,55,18.0,2301.0,0.58,2,29,0,8.9,24.2,0.631,4.25,71.48,2,1,0.643
1,6,11,1,0,46.18,24.5,119,25.4,4635.0,0.85,1,20,0,14.1,28.7,0.508,4.52,100.0,3,1,0.897
13,0,7,0,1,26.85,33.3,50,27.9,5988.0,0.7,1,12,0,18.0,20.9,0.141,5.16,56.63,1,0,0.436
18,6,11,1,1,61.57,29.8,78,19.2,2773.0,0.9,3,37,0,0.0,24.5,1.0,1.19,99.94,3,1,0.844
22,3,12,0,0,17.45,27.6,93,9.2,8343.0,0.4,0,4,0,7.5,20.2,0.631,3.54,52.97,1,0,0.461
19,0,2,0,1,0.0,25.3,83,3.0,10000.0,0.42,1,15,0,31.0,21.1,0.47,1.15,17.79,0,0,0.182
20,5,1,1,1,3.57,22.3,97,3.7,10000.0,0.82,1,19,0,20.0,19.3,0.035,20.0,23.04,0,0,0.231
8,5,3,1,1,3.82,34.3,97,22.3,9674.0,0.58,1,14,0,24.8,31.2,0.203,0.2,25.85,0,0,0.166
7,5,6,1,1,64.8,37.4,59,29.9,2436.0,0.6,2,30,0,0.0,20.4,1.0,3.72,84.82,3,1,0.72
8,0,3,0,1,0.0,33.7,75,0.9,10000.0,0.5,2,32,0,17.2,18.8,0.083,7.09,28.61,0,0,0.23
6,1,11,0,0,80.32,30.9,81,20.2,50.0,0.68,2,33,0,0.0,22.4,1.0,9.48,98.46,3,1,0.777
19,5,1,1,1,6.77,23.7,88,9.3,9063.0,0.7,1,20,0,16.5,23.3,0.292,4.36,40.41,1,0,0.443
20,4,5,0,1,8.8,39.0,155,4.4,8562.0,0.7,1,13,0,28.9,12.5,1.315,6.25,56.93,1,0,0.488
9,6,3,1,1,4.58,30.5,128,8.0,9888.0,0.42,1,20,0,9.8,12.0,0.183,2.18,20.55,0,0,0.144
20,6,12,1,1,2.7,25.8,85,5.7,10000.0,0.5,1,18,0,24.1,27.5,0.124,4.21,28.64,0,0,0.344
2,5,9,1,0,15.38,30.4,108,7.2,8728.0,0.68,0,0,0,15.0,20.4,0.266,2.41,43.82,1,0,0.415
17,5,12,1,1,0.0,25.2,66,14.2,9879.0,0.72,0,8,0,22.7,18.9,0.199,3.99,28.93,0,0,0.316
13,6,12,1,1,34.94,25.2,20,50.8,5717.0,0.4,2,29,0,24.3,24.7,0.015,0.25,77.72,2,0,0.731
8,1,7,0,1,19.42,33.3,90,24.4,7644.0,0.58,1,12,0,14.7,23.2,0.368,5.41,50.77,1,0,0.33
18,3,4,0,1,14.27,33.7,101,40.1,9289.0,0.68,2,30,0,24.6,24.1,0.022,14.1,60.42,2,0,0.517
